,ID,specz,u_flux,u_err,g_flux,g_err,r_flux,r_err,i_flux,i_err,z_flux,z_err,JUV_flux,JUV_err,KUV_flux,KUV_err,K_flux,K_err,ch1_flux,ch1_err,ch2_flux,ch2_err
110,76319,-99.0,0.0012957471190020442,5.4614662076346576e-05,0.0020028387662023306,0.00022216296929400414,0.003344259923323989,0.000447561644250527,0.00428744126111269,0.0005952473729848862,0.004943827632814646,0.0008246854413300753,0.005728608773866375,0.002592041012480166,0.014419879772128528,0.0035742564461877417,0.018129470206122537,0.0011357139645904388,0.03234706073999405,0.0018851080676540732,0.03743724524974823,0.002235218184068799
111,37884,2.430598,0.0009623522055335343,5.684273492079228e-05,0.001876956899650395,0.00016223099373746663,0.0021051757503300905,0.00024672303698025644,0.0025852383114397526,0.00038874958408996463,0.005570780951529741,0.0009314920753240585,0.00460038996268044,0.0023652377703744704,0.016163320278105294,0.0036880111857742924,0.019199719882106718,0.0007455102595742774,0.017747320234775543,0.002050978597253561,0.02267121523618698,0.0019995819311589003
112,35402,2.114168,0.004478506278246641,0.00024174479767680168,0.0038501324597746134,0.00023239808797370642,0.00398588553071022,0.0005189561634324491,0.004868007265031338,0.0012301080860197544,-0.017643358558416367,0.2526819407939911,0.005971301924091396,0.0026357788110745227,0.026245344431148458,0.004109045381934632,0.02882616941814372,0.0010224414167422768,0.0332767590880394,0.0022737975232303143,0.06569996476173401,0.003926724661141634
113,44397,0.7535471,0.004639863036572933,0.0006095268181525171,0.009693259373307228,0.0011238805018365383,0.02072940766811371,0.0011720145121216774,0.04726649075746536,0.0019358223071321845,0.07251876592636108,0.003080329392105341,0.05913303083992761,0.004418077207400812,0.14872371269741122,0.003943151512625436,0.16262919087773567,0.001702070984252082,0.16343477368354797,0.008244458585977554,0.10687308758497238,0.005805861204862595
114,40949,-99.0,0.004840743262320757,0.0001625913573661819,0.01674717292189598,0.0005870246677659452,0.07237670570611954,0.0038647507317364216,0.07492945343255997,0.0024446635507047176,0.11257756501436234,0.0036408514715731144,0.13442378034924768,0.004029143665227431,0.22735199056109814,0.0035912876664468576,0.24748637828433348,0.0013755703772881558,0.2327934354543686,0.01083372812718153,0.2662777006626129,0.012313073500990868
115,33623,1.343106,0.008165060542523861,0.0003200638748239726,0.007309319451451302,0.0003542587219271809,0.012948217801749706,0.0005583481397479773,0.01651187427341938,0.0007930723368190229,0.017974017187952995,0.0009186509414575994,0.02568423266890969,0.004093082043036174,0.04047195987597487,0.004352292282474102,0.045406434411343864,0.0014623839729651224,0.08670565485954285,0.0048047699965536594,0.13361628353595734,0.006881126202642918
116,95219,1.421641,0.009851927869021893,0.0003368375764694065,0.008503039367496967,0.0003265146806370467,0.01102492306381464,0.00042630330426618457,0.01277500856667757,0.0005587349878624082,0.013304105028510094,0.0010341303423047066,0.019842697333342336,0.0038804915377684134,0.02634979754467427,0.004111944885532812,0.0208741015287245,0.0009199708059034315,0.046945929527282715,0.0026328738313168287,0.07221775501966476,0.0037751472555100918
117,78739,1.6868,0.012308528646826744,0.0004125559062231332,0.015364614315330982,0.0005281519261188805,0.01697857864201069,0.0005979316774755716,0.02230171114206314,0.0008199267322197556,0.019154280424118042,0.0008837703499011695,0.018403141601323416,0.003811850929004835,0.02684350760721467,0.004125352079496933,0.02383436014770487,0.0008702547859826865,0.03759443387389183,0.0024192691780626774,0.057160791009664536,0.003033370478078723
118,164596,0.4709724,0.002009777585044503,0.00022717095271218568,0.005298370961099863,0.0003741833206731826,0.01990080438554287,0.000757034111302346,0.04254666343331337,0.0015811813063919544,0.06039084866642952,0.002445022575557232,0.058577504420776194,0.004418344917176364,0.10134339304598874,0.004237065553862211,0.13669390393387662,0.002585333695598796,0.08684227615594864,0.004364076070487499,0.08966661244630814,0.00439046835526824
119,118565,1.2737647,0.020563947036862373,0.0009379427647218108,0.02368360385298729,0.0013995061162859201,0.038363438099622726,0.001271585002541542,0.044771838933229446,0.0015265491092577577,0.04146358743309975,0.0015456494875252247,0.038561874962532106,0.004333248273121497,0.049700345237399954,0.004407052592446147,0.058256051481482725,0.0010170296373753047,0.1258271187543869,0.00623074546456337,0.15899315476417542,0.007478306535631418
120,164025,2.003976,0.024787016212940216,0.0008070019539445639,0.024402910843491554,0.0008062253473326564,0.025074390694499016,0.0008739904733374715,0.030683230608701706,0.0010501329088583589,0.029885398223996162,0.0011039068922400475,0.018112873987881754,0.0037970396411012436,0.029974494074047557,0.004199913480511959,0.03674756168698712,0.0010545041411424586,0.07459763437509537,0.004303318914026022,0.10042130202054977,0.0048780543729662895
121,108365,1.337418,0.020907344296574593,0.0006754823843948543,0.032888755202293396,0.0010637600207701325,0.04535730928182602,0.0014651311794295907,0.07165629416704178,0.002413742011412978,0.07336029410362244,0.002576763741672039,-99.0,-99.0,-99.0,-99.0,0.11494292936868054,0.0010022486978460811,0.20226338505744934,0.009472738020122051,0.28590571880340576,0.013244708068668842
122,118340,1.182028,0.002579260617494583,0.00015818850079085678,0.0036390742752701044,0.00024885209859348834,0.0066309235990047455,0.00038946166750974953,0.009185202419757843,0.0005098191904835403,0.00953622069209814,0.0008473612833768129,0.013990762027597317,0.003543515702355458,0.023676864472393516,0.00403024003760242,0.022309687600069433,0.000833394837795572,0.06139007583260536,0.0030218714382499456,0.11136399209499359,0.005451149772852659
123,96898,0.7678677,0.03619605302810669,0.0011679792078211904,0.04851385951042175,0.0015652469592168927,0.05291867256164551,0.0017526926239952445,0.05479118227958679,0.001818020362406969,0.058772679418325424,0.0019932487048208714,0.06888323832777467,0.004399666133847846,0.0944754700306523,0.00427830908545404,0.09313344633573006,0.0010894391212190422,0.21281203627586365,0.00994531437754631,0.27668219804763794,0.012864554300904274
124,75816,0.9287403,0.01114686019718647,0.0003875957627315074,0.016849204897880554,0.0006245175609365106,0.02540038526058197,0.0009204315138049424,0.02724052406847477,0.0009983140043914318,0.0349399670958519,0.0014582910807803273,0.04895288478536484,0.004404519030149614,0.06182277983781067,0.004415454926017936,0.057705868908957146,0.001179331197244536,0.13324414193630219,0.006339589599519968,0.19012024998664856,0.008850264362990856
125,94880,0.1100022,0.09185177087783813,0.002966390922665596,0.2165623903274536,0.006996212527155876,0.5130885243415833,0.01657118834555149,0.9196937084197998,0.029679547995328903,1.1082855463027954,0.03579253330826759,-99.0,-99.0,-99.0,-99.0,1.8331683767880775,0.0032841710442791925,1.966997742652893,0.09068448841571808,2.088134527206421,0.09617527574300766
126,92242,0.1121951,0.1691429615020752,0.005514536984264851,0.7742887735366821,0.024977315217256546,1.9524086713790894,0.06295157223939896,4.993693828582764,0.16100189089775085,3.5655455589294434,0.11495500802993774,9.193008075147057,,9.63584761089646,,9.407082291525219,0.009849021240683176,4.48431921005249,0.20694461464881897,3.1717448234558105,0.14653773605823517
127,99999,-99.0,0.0053437198512256145,0.00017955715884454548,0.007092319428920746,0.0002387622371315956,0.012869161553680897,0.0005588899948634207,0.015474527142941952,0.000625688408035785,0.018786897882819176,0.0008419164805673063,0.02181584165160879,0.0039629672107464676,0.0539223674331016,0.004416396865535858,0.06090003992602984,0.0011868744709643295,0.10029633343219757,0.0049386657774448395,0.12842735648155212,0.006124129984527826
128,106304,2.25,0.014184568077325821,0.0004720241413451731,0.012435313314199448,0.0004591324250213802,0.01054296176880598,0.0005180561565794051,0.013432389125227928,0.0005572763620875776,0.016009990125894547,0.0008682871703058481,0.010810763178490407,0.0032733375142689784,0.028349444646175424,0.0041633638546177704,0.03515035542063069,0.0009901408466266167,0.024922119453549385,0.002079722238704562,0.03005879744887352,0.0020374248269945383
129,94254,0.4239,0.01192522794008255,0.00040476038702763617,0.015185336582362652,0.0005790787981823087,0.03900592401623726,0.0013594758929684758,0.052734073251485825,0.0017685226630419493,0.07205116003751755,0.0024467911571264267,0.10042801028856893,0.0042426652440957,0.19216588929166115,0.003720598077589451,0.19295181538640152,0.0015203870928648408,0.15840238332748413,0.007953702472150326,0.1638510823249817,0.00823422335088253
130,93126,0.4218133,0.03023066371679306,0.00099096423946321,0.03304142877459526,0.0011041098041459918,0.04266982153058052,0.001398992259055376,0.048673175275325775,0.0016142380191013217,0.05966118350625038,0.002036025747656822,0.060938272246491024,0.004416550743081969,0.11900674977900655,0.0041259837342395135,0.12622206857118082,0.0011852515992547168,0.20785902440547943,0.00970568135380745,0.3092368543148041,0.0143269132822752
131,106353,0.6969952,0.0010433822171762586,6.011646109982394e-05,0.001739991712383926,8.607034396845847e-05,0.002760423580184579,0.00012991185940336436,0.010985671542584896,0.00081685307668522,0.01260235533118248,0.0014882395043969154,0.015915816320928113,0.003672872655855992,0.025550394703772922,0.004089175947599409,0.031899385035011156,0.0011364873874384457,0.03971203789114952,0.002482834504917264,0.03583225980401039,0.002370654372498393
132,108841,1.800066,0.053363267332315445,0.0017275940626859665,0.06124124303460121,0.001975214807316661,0.0727185532450676,0.0023802847135812044,0.09409839659929276,0.003058224217966199,0.0874469056725502,0.0028703464195132256,0.06976910911534187,0.004396917489758587,0.08681946313110103,0.004321400597004233,0.08449867170265066,0.0009437582437527869,0.17196612060070038,0.008387114852666855,0.24684572219848633,0.011472323909401894
133,117903,0.1123339,0.05249693617224693,0.0018164090579375625,0.1890459656715393,0.006133596878498793,0.47056111693382263,0.015198328532278538,0.8253470063209534,0.026651090011000633,1.058883786201477,0.03422024846076965,1.1638370575973003,,1.420850453928289,,1.5386652864035435,0.003833085298422004,0.773115873336792,0.03635643795132637,0.5678163170814514,0.026952311396598816
134,101439,0.6420894,0.004348312970250845,0.00018962657486554235,0.0046666571870446205,0.00016401952598243952,0.005970705766230822,0.00028965837555006146,0.008281625807285309,0.00044658067054115236,0.009323053993284702,0.0003694187034852803,0.011035768504710804,0.003295312368593601,0.023686058515420563,0.004030549698726695,0.024348973591844,0.0009157034373606338,0.03153297305107117,0.002095916774123907,0.034298889338970184,0.0021857779938727617
135,80642,0.4211181,0.000993848079815507,0.0001796622818801552,0.011001885868608952,0.00068899046164006,0.06493714451789856,0.002290987642481923,0.08512701094150543,0.002797122113406658,0.18211093544960022,0.006739502307027578,0.1853350068814837,0.0037511472454006575,0.377781026930108,0.0035159088962891084,0.4123311026647934,0.002373455174950576,0.28180786967277527,0.013888831250369549,0.22964169085025787,0.011468612588942051
136,80268,0.9675174,0.0029604865703731775,0.00024329705047421157,0.002912662224844098,0.00030199342290870845,0.005212082993239164,0.0005068519967608154,0.013363867066800594,0.0007674065418541431,0.02338445745408535,0.0012980162864550948,0.03287378196769928,0.00425508752773071,0.06861644642769521,0.0044004639439886905,0.08234716344482149,0.0015003058965453264,0.16329225897789001,0.00840027816593647,0.17892982065677643,0.009088728576898575
137,114865,0.8068882,0.0006016811821609735,0.00017763928917702287,0.0010885805822908878,0.00018001787248067558,0.0051233298145234585,0.0004411981499288231,0.015245896764099598,0.0006299521191976964,0.021848158910870552,0.0010482559446245432,0.03310268956411073,0.004258951283819305,0.06498782932814458,0.004409826281311047,0.06885664552870006,0.001968022281082338,0.11166156083345413,0.005410152953118086,0.12270616739988327,0.005860680248588324
138,99996,2.25,0.012175136245787144,0.00040739946416579187,0.010927333496510983,0.00042169162770733237,0.011465588584542274,0.0004708541964646429,0.015039942227303982,0.0006085126078687608,0.01890816166996956,0.0008939492399804294,0.011250544802448817,0.003315827759768393,0.023942043986992106,0.004039087003966279,0.031520371785002804,0.001164250155653357,0.02284829504787922,0.001981607172638178,0.029311494901776314,0.002107396023347974
139,117097,0.8237698,0.0008377351914532483,0.00015625329979229718,0.0028538040351122618,0.0003070902021136135,0.010794447734951973,0.0005879499949514866,0.026349909603595734,0.0009658692870289087,0.03808974102139473,0.0013763572787865996,0.062151205171121,0.004414992553809935,0.10148520667021547,0.004236195688819844,0.11701577571830483,0.0012860208752027312,0.2318001538515091,0.01110071875154972,0.22477808594703674,0.01044182013720274
140,106647,0.3216157,0.05540090426802635,0.0017915262142196298,0.06906497478485107,0.0022273589856922626,0.11650754511356354,0.003791406285017729,0.13384191691875458,0.004333621822297573,0.1894603967666626,0.006134678144007921,-99.0,-99.0,-99.0,-99.0,0.4732600568555889,0.0014531304328622137,1.152964472770691,0.05311793461441994,1.6386500597000122,0.07548276335000992
141,95647,1.7404,0.00577644445002079,0.00024677804321981966,0.007136673666536808,0.0002745542151387781,0.007662408519536257,0.0003967974043916911,0.010200580582022667,0.0004932403680868447,0.010323258116841316,0.000641958205960691,0.01258149822984456,0.0034337529656568925,0.016511762244389546,0.0037087999036235506,0.019715815248097575,0.0009154204354921096,0.037374597042798996,0.0023230041842907667,0.05125116929411888,0.002886369824409485
142,99637,-99.0,0.003415267216041684,0.0003153740253765136,0.012365266680717468,0.0006130040274001658,0.03801540657877922,0.0012586064403876662,0.06924638152122498,0.002287933137267828,0.09147041290998459,0.003054969944059849,0.1539226569135759,0.003913212243448174,0.31509053947300913,0.00346343385159357,0.3342273615881076,0.00235199824172399,0.2072238326072693,0.009928598068654537,0.20959430932998657,0.010080033913254738
143,99667,0.4836612,0.0024546515196561813,0.00015974744746927172,0.005728364922106266,0.00032662766170687973,0.019137512892484665,0.0006962674087844789,0.03386707231402397,0.0013002067571505904,0.050184350460767746,0.0018155014840885997,0.0713558469689311,0.0043916280514919625,0.18732944592450318,0.003742047001816392,0.17586191002158125,0.001461730707920163,0.2405085414648056,0.011337638832628727,0.2514761686325073,0.011686569079756737
144,92294,1.103557,0.06312569230794907,0.002035842975601554,0.06946952641010284,0.0022405923809856176,0.09340061992406845,0.0030217752791941166,0.09704770147800446,0.0031527038663625717,0.0895330011844635,0.0029420291539281607,-99.0,-99.0,-99.0,-99.0,0.12947551469479956,0.0010324855523005556,0.24867448210716248,0.011926918290555477,0.3615724444389343,0.01674198918044567
145,101061,0.72596645,0.4453975260257721,0.01436024159193039,0.5278683304786682,0.017016591504216194,0.6033810973167419,0.01945319026708603,0.6983247399330139,0.02251441217958927,0.7733221054077148,0.025023959577083588,-99.0,-99.0,-99.0,-99.0,0.9420003010468649,0.0017089163854574648,1.367547631263733,0.06299829483032227,1.882860541343689,0.08672642707824707
146,97120,1.016392,0.04027264192700386,0.001299272640608251,0.04537953436374664,0.0014704042114317417,0.05750381946563721,0.0018863800214603543,0.07109138369560242,0.00241442141123116,0.08454719930887222,0.0029524618294090033,0.11996706728957071,0.004119888268173175,0.15437434725790877,0.003910648693743367,0.17233712778234353,0.0017864389667294513,0.3103891611099243,0.014761323109269142,0.3792881965637207,0.017770450562238693
147,104828,2.2853174,0.04638834670186043,0.0018405562732368708,0.0534464493393898,0.0021127709187567234,0.06553541123867035,0.0021350800525397062,0.07336901873350143,0.0023980052210390568,0.08673849701881409,0.0028651971369981766,-99.0,-99.0,-99.0,-99.0,0.11472962581642741,0.0011339152436150824,0.13624760508537292,0.006499201059341431,0.20455734431743622,0.009536609053611755
148,102478,0.4931061,0.02067520096898079,0.0006921329186297953,0.02651362307369709,0.0008893046178855002,0.04488905146718025,0.0015183029463514686,0.06458531320095062,0.0021205951925367117,0.08757538348436356,0.002893754281103611,0.11019534235990637,0.00418185932093137,0.20684752538404405,0.0036609131835625554,0.22850491618051935,0.0014024495280782943,0.20987942814826965,0.009784810245037079,0.23614193499088287,0.011253291741013527
149,98864,1.3849,0.011432417668402195,0.0004033202712889761,0.009993543848395348,0.00039374775951728225,0.013101435266435146,0.000541738118045032,0.012854068540036678,0.0005595457623712718,0.011698579415678978,0.0006729597225785255,0.011451703279633641,0.0033346473566876595,0.02231685363341829,0.003982011704629538,0.023455997908346793,0.001124940002522755,0.05567497760057449,0.003543132683262229,0.06955022364854813,0.0035493955947458744
150,97089,0.3494536,0.002155940281227231,0.00019999132200609893,0.004829600919038057,0.0002962702128570527,0.010827667079865932,0.00046657363418489695,0.017004376277327538,0.0007585707353428006,0.02129463106393814,0.0009800425032153726,0.030723263539777924,0.004215329055377358,0.06233282310242592,0.0044147242467275786,0.06193308141238708,0.001375982627685648,0.08008269965648651,0.004715784452855587,0.13893713057041168,0.006966715678572655
151,100060,1.826147,0.004129388369619846,0.00019437706214375794,0.005638259928673506,0.0001922307419590652,0.005984832067042589,0.00034109974512830377,0.009736470878124237,0.0005866873543709517,0.008897010236978531,0.0006099207093939185,0.008205405281928743,0.0029763408310485018,0.01580875631600178,0.0036662261312367115,0.021527376154467096,0.0009535968941839131,0.03511952608823776,0.0022885033395141363,0.046867191791534424,0.00261934963054955
152,116845,0.2720656,0.007318263873457909,0.00031851764651946723,0.028817348182201385,0.0009715360938571393,0.10237066447734833,0.0033204182982444763,0.17369498312473297,0.00562552735209465,0.2282499223947525,0.007399523165076971,0.38595557895226645,0.0035300268684512748,0.6697192647081427,0.004630068784909332,0.7049193254880401,0.0017735411902963726,0.42277437448501587,0.02011892758309841,0.41419273614883423,0.019697925075888634
153,165054,1.624995,0.005277227610349655,0.0002407143620075658,0.006949944421648979,0.0003300412208773196,0.009522903710603714,0.00044107899884693325,0.013347780331969261,0.0005779925850220025,0.012151086702942848,0.0007485509850084782,0.017147515432639253,0.003745220530037709,0.019506442418602023,0.0038651440345759715,0.03510883439295817,0.0009512476058867275,0.038249701261520386,0.002304180059581995,0.057429902255535126,0.0031518482137471437
154,97910,1.4196,0.024902192875742912,0.0008173440583050251,0.022609375417232513,0.0007655479130335152,0.03075917437672615,0.0010246358579024673,0.035626210272312164,0.0012183870421722531,0.036024607717990875,0.0012731807073578238,0.029697175733623023,0.004193982960478977,0.03909892027295916,0.0043389251582878685,0.049414247454346,0.0010152838065559118,0.08244498074054718,0.004188431892544031,0.13502255082130432,0.006387519184499979
155,110515,0.05001979,0.013148864731192589,0.0004822840273845941,0.030223853886127472,0.0010205680737271905,0.04948435723781586,0.0016501364298164845,0.06369441747665405,0.002152710687369108,0.07173575460910797,0.0025206957943737507,0.06995639529308002,0.004396317206681858,0.053968898554704485,0.004416456637376545,0.08792072166806324,0.0020159103716810996,0.04159097746014595,0.003112941747531295,0.028530076146125793,0.0029191100038588047
156,107015,0.342644,0.13911034166812897,0.004488213919103146,0.13196232914924622,0.004262037109583616,0.1806841492652893,0.0058394321240484715,0.20823033154010773,0.006729268468916416,0.30472472310066223,0.009855343960225582,0.31110398821962604,0.0034637726990776954,0.5439369396491146,0.004040060421302063,0.6463979474065412,0.002786319687854327,0.5805374979972839,0.026932470500469208,0.7058380246162415,0.0326627716422081
157,94601,1.077742,0.04177158325910568,0.0014812432928010821,0.05387256294488907,0.001803503604605794,0.07255686074495316,0.002394028939306736,0.06866589188575745,0.002289010677486658,0.07135342806577682,0.002427508123219013,0.0692015001244055,0.00439869609130548,0.12317553140269638,0.0040995554297140295,0.14520833586743617,0.0015223755849869318,0.22572928667068481,0.01052708737552166,0.28526175022125244,0.013235370628535748
158,96497,0.7100022,0.0009640094358474016,0.00014483901031780988,0.0023638957645744085,0.0002884620043914765,0.006178810261189938,0.0005077481619082391,0.013158001936972141,0.0006867641350254416,0.01791624166071415,0.0008636495331302285,0.024149365867513265,0.004045883356763431,0.05503595601514276,0.004417591003758485,0.06283852472398482,0.0012351106868349752,0.06828805804252625,0.003423017915338278,0.050265613943338394,0.0027491168584674597
159,108922,0.3653947,0.03227021172642708,0.0029308234807103872,0.07472358644008636,0.007762665394693613,0.17307908833026886,0.009468809701502323,0.30910724401474,0.01572096347808838,0.38629695773124695,0.019010594114661217,0.25251027375796414,0.003527356400100862,0.4151875515715187,0.0035924587728299014,0.43104729311304824,0.001946293258826885,0.36119702458381653,0.016912389546632767,0.3656120300292969,0.01690516620874405
160,110366,0.4299843,0.0028845546767115593,0.00015620341582689434,0.005391789600253105,0.00025928718969225883,0.013010475784540176,0.0004844091599807143,0.0205671526491642,0.0007690588827244937,0.02998407371342182,0.0011360094649717212,0.03690605509418704,0.004314044273239301,0.07561675069268592,0.004375334490247678,0.08485718210454696,0.000909762555016021,0.06787152588367462,0.0034935339353978634,0.07134562730789185,0.0036128393840044737
161,101730,1.003996,0.0006402653525583446,0.00011152538354508579,0.001127227209508419,9.680233051767573e-05,0.0019401590107008815,0.0002304419904248789,0.004085715860128403,0.0003834384842775762,0.006285159848630428,0.0006295177736319602,0.012397855139712699,0.003418365385611385,0.01156300813802658,0.0033449006155817323,0.017982509941084707,0.0007591032955890207,0.02584572695195675,0.0026491591706871986,0.026043569669127464,0.002452839631587267
162,106051,1.325704,0.0067367940209805965,0.002244806382805109,0.006762566976249218,0.0018768563168123364,0.018337726593017578,0.000600129715166986,0.014555628411471844,0.0007375869317911565,0.015497410669922829,0.0015886824112385511,0.02720568899127483,0.004134882370986369,0.04723085081817848,0.004397555544326605,0.0603025248217777,0.0014373473117601878,0.12349496781826019,0.005859741475433111,0.13013799488544464,0.0061684222891926765
163,172663,1.3957276,0.02688310481607914,0.0008729181136004627,0.024765701964497566,0.0008109207265079021,0.029647348448634148,0.0009962695185095072,0.030096925795078278,0.0010661002015694976,0.02644168958067894,0.0010519983479753137,0.023084207631326372,0.004009824796841365,0.03646075975836991,0.004308418208394956,0.04192987769253757,0.0012721434112760092,0.08179022371768951,0.0043763876892626286,0.11715753376483917,0.005623225122690201
164,137093,1.98,0.014820720069110394,0.0005340692005120218,0.016343099996447563,0.0005901998956687748,0.018417244777083397,0.0006421648431569338,0.02478361316025257,0.0008806923287920654,0.024632969871163368,0.0010179602541029453,0.024281878830433545,0.004050172910511586,0.027530648195818207,0.004143219721379041,0.03254896378231732,0.0009839867294392437,0.06047520786523819,0.003170992946252227,0.09011342376470566,0.00452464260160923
165,187845,1.189676,0.00841524824500084,0.0003193746379110962,0.016188086941838264,0.0005345354438759387,0.016928337514400482,0.0006009102798998356,0.017521975561976433,0.0007235456141643226,0.016285467892885208,0.0008531500352546573,0.01968057490309422,0.0038731419672542776,0.04314576780278509,0.004373980476802112,0.042770832425788094,0.000900191313514946,0.0989677831530571,0.005251683294773102,0.1369590312242508,0.007001300808042288
166,172788,1.033295,0.004385324195027351,0.00017103037680499256,0.00623475294560194,0.000223593320697546,0.005779930390417576,0.00027101990417577326,0.006998211611062288,0.0004905951791442931,0.008931309916079044,0.0007474632584489882,0.01579029887622301,0.003665074174411027,0.02756830111164394,0.004144172942095769,0.0264801009092797,0.0010063458406475744,0.04434223473072052,0.0024399813264608383,0.04806060343980789,0.002638979582116008
167,176813,0.4856503,0.023145176470279694,0.0007809536182321608,0.10827050358057022,0.0036861372645944357,0.08425740897655487,0.002842929447069764,0.12686142325401306,0.00429956940934062,0.2788442373275757,0.0094541534781456,1.44543977074594e+46,,0.3178011442368073,0.0034634732759361263,0.26291013417721026,0.0018671422017299598,0.3851874768733978,0.018044164404273033,0.40909749269485474,0.01889907754957676
168,138288,0.08777546,0.14493954181671143,0.004707712214440107,0.36331722140312195,0.011740856803953648,0.5006016492843628,0.01616295613348484,0.7134658098220825,0.023052863776683807,0.49180591106414795,0.015966247767210007,0.9841515508858542,,1.0226388559079045,,1.0434050455718713,0.005218451439883149,0.4725387692451477,0.022814471274614334,0.37678444385528564,0.01842912659049034
169,184932,0.4168555,0.0012659592321142554,0.00018271802400704473,0.0037902246695011854,0.00029600143898278475,0.019285190850496292,0.0008990790229290724,0.03308424353599548,0.0012154577998444438,0.041804227977991104,0.0015718599315732718,0.07232978417211049,0.004388161161094609,0.12410450212063999,0.004093681679809181,0.15009653043917243,0.0017575967787897395,0.08445796370506287,0.004242535214871168,0.08272872865200043,0.0042184945195913315
170,194429,2.1581,0.012261456809937954,0.00041570363100618124,0.008586251176893711,0.00028225849382579327,0.009045857936143875,0.0003892004315275699,0.011637850664556026,0.0005304959486238658,0.013632558286190033,0.0006685275584459305,0.00973630830586175,0.003161034974136271,0.02097654744969114,0.003929399885823375,0.026506826940349917,0.0009094352723374231,0.015485160052776337,0.0016992914024740458,0.017744334414601326,0.0022020337637513876
171,169299,2.623606,0.012611430138349533,0.00041007186518982053,0.0176197811961174,0.0005747941904701293,0.01801331155002117,0.0005925399018451571,0.018057806417346,0.0006154351285658777,0.020717060193419456,0.0006991630070842803,0.02089361463847125,0.003925965104583227,0.018920503013971468,0.0038374181203159707,0.029459614741290906,0.0014622147660039296,0.038137078285217285,0.0028134603053331375,0.04480457305908203,0.0032531016040593386
172,171032,0.3489321,0.021650703623890877,0.0007877738098613918,0.05735144764184952,0.0020229420624673367,0.11525226384401321,0.003739187028259039,0.18724319338798523,0.006088388152420521,0.244319885969162,0.007927116006612778,0.3687773347144254,0.003502163267233961,0.651662874454849,0.004541836772428901,0.6341087808890009,0.0034542497445036306,0.42349761724472046,0.020398827269673347,0.3867892622947693,0.018687019124627113
173,137338,0.8934923,0.007816416211426258,0.0002576431434135884,0.009226967580616474,0.00037683185655623674,0.013481419533491135,0.0005824394756928086,0.025105679407715797,0.0009888404747471213,0.03482133895158768,0.0012919731670990586,0.04806080896905716,0.004401113400777008,0.07062814723901316,0.004394110584092662,0.08659646216573127,0.0012219942526981652,0.10936397314071655,0.005207153502851725,0.1245763897895813,0.005939532537013292
174,177516,1.527858,0.006021908484399319,0.00023840212088543922,0.003782323794439435,0.00013902809587307274,0.004778928589075804,0.00026844633975997567,0.00669810501858592,0.0005850631860084832,0.005581778474152088,0.0006356473313644528,0.0061834401784716265,0.0026727473471762487,0.014585941881498489,0.0035858437817252995,0.009500339973497291,0.0007454674847433896,0.020439287647604942,0.001780664431862533,0.03181891515851021,0.002422705991193652
175,136913,1.488507,0.028789054602384567,0.0015661051729694009,0.03556550294160843,0.0012016190448775887,0.0409063883125782,0.0017137267859652638,0.052241165190935135,0.0017284154891967773,0.05154365301132202,0.0017995110247284174,0.05481566966642852,0.00441739337838625,0.06367019166697518,0.00441247985483985,0.06957899541278056,0.0010503494394556922,0.14419223368167877,0.006853110622614622,0.2230832278728485,0.01040258351713419
176,189627,2.67,0.014369125477969646,0.00048168926150538027,0.022917406633496284,0.0007611109176650643,0.03519032895565033,0.0012276232009753585,0.03945319727063179,0.001284055644646287,0.041118837893009186,0.0014976775273680687,-99.0,-99.0,-99.0,-99.0,0.04795152049704535,0.0008176909201632551,0.06850261986255646,0.0034146953839808702,0.08396269381046295,0.004217812325805426
177,136647,1.156557,0.0036890171468257904,0.00016645914001856,0.00583811616525054,0.0003553030255716294,0.009280561469495296,0.0004445964586921036,0.0196931641548872,0.001140750478953123,0.06717235594987869,0.004816279746592045,0.029279854124717408,0.004184825637973549,0.0721147308264582,0.004388940553896132,0.0677806312307722,0.0013915275420352225,0.14739517867565155,0.007699535693973303,0.13129326701164246,0.006801125127822161
178,227916,1.189401,0.0037263324484229088,0.0002430247695883736,0.004067602101713419,0.00029805806116200984,0.006217791698873043,0.0004085699620191008,0.011250211857259274,0.000662980368360877,0.019380848854780197,0.0010775333503261209,0.024723027620497058,0.004064153590336161,0.046556093527694686,0.004394374674163224,0.05619511047797501,0.0018886031466223215,0.08130234479904175,0.004509610123932362,0.08649551123380661,0.004690350033342838
179,187807,-99.0,0.0012965891510248184,0.00013416043657343835,0.0018625089433044195,0.0002902506967075169,0.0036363566759973764,0.000266706949332729,0.006548137869685888,0.0005583254969678819,0.010846354067325592,0.0007826740620657802,0.01633226497220508,0.0036981660707888797,0.040376658168383026,0.004351415906347092,0.042179070834325746,0.0009550788448349512,0.060843441635370255,0.003264456056058407,0.0594879686832428,0.0031033616978675127
180,188482,1.0469556,0.03586924448609352,0.0011654788395389915,0.034949544817209244,0.0011455698404461145,0.04505196213722229,0.0015047915512695909,0.04388118162751198,0.0014857795322313905,0.050515323877334595,0.0017102907877415419,0.058762200810486324,0.004418266835537071,0.09025752045111331,0.004302518275023174,0.0895290710420577,0.0011216748107450228,0.2353530079126358,0.010940360836684704,0.3344404697418213,0.015482146292924881
